/global_subject_pose.header.seq ,/global_subject_pose.header.stamp.secs ,/global_subject_pose.translation.x ,/global_subject_pose.translation.y ,/global_subject_pose.translation.z ,/global_subject_pose.rotation.x ,/global_subject_pose.rotation.y ,/global_subject_pose.rotation.z ,/relative_subject_pose.header.seq ,/relative_subject_pose.header.stamp.secs ,/relative_subject_pose.translation.x ,/relative_subject_pose.translation.y ,/relative_subject_pose.translation.z ,/relative_subject_pose.rotation.x ,/relative_subject_pose.rotation.y ,/relative_subject_pose.rotation.z ,/task_waypose.translation.x ,/task_waypose.translation.y ,/task_waypose.translation.z ,/task_waypose.rotation.x ,/task_waypose.rotation.y ,/task_waypose.rotation.z
17502 , 1366653878 , 1.30702421688 , -0.0160797622885 , 0.993004067366 , -0.164824844395 , -0.00330639296644 , 6.12971087728 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17503 , 1366653878 , 1.3075274495 , -0.0168249379005 , 0.993051705332 , -0.169521567391 , -0.00389065718972 , 6.13049437713 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17504 , 1366653878 , 1.30775918201 , -0.0172282045105 , 0.992987567182 , -0.174283488773 , -0.00390634312945 , 6.13094063754 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17505 , 1366653878 , 1.30795816965 , -0.0179205724904 , 0.992925008682 , -0.180205172299 , -0.00737034192463 , 6.12903286003 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17506 , 1366653878 , 1.30811910377 , -0.0182617720751 , 0.993000838686 , -0.180833711905 , -0.00697789767307 , 6.12970635944 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17507 , 1366653878 , 1.30824157221 , -0.0187550510876 , 0.993043101627 , -0.185763248244 , -0.0077442536677 , 6.12994288428 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17508 , 1366653878 , 1.30834553965 , -0.0195318485201 , 0.992824732175 , -0.192377045875 , -0.0137339405305 , 6.12642964681 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17509 , 1366653878 , 1.30838649864 , -0.0199801836147 , 0.992937209737 , -0.200470075192 , -0.0101450154202 , 6.12679037202 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17510 , 1366653878 , 1.30832950497 , -0.0205000934442 , 0.992897567131 , -0.202742914634 , -0.0170362728906 , 6.12516235538 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17511 , 1366653878 , 1.30834627252 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 1338 , 1366653878 , 0.3304504343 , -0.0155923413257 , 0.992863782916 , -0.162767208363 , -0.00399010574912 , 6.12939389569 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17512 , 1366653878 , 1.30819303295 , -0.0218655891171 , 0.992735121469 , -0.211611710916 , -0.0121686667273 , 6.12698518953 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17513 , 1366653878 , 1.30812589698 , -0.0222319692517 , 0.992895602387 , -0.213282053256 , -0.019016060749 , 6.12350190784 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17514 , 1366653878 , 1.30808024695 , -0.0228202843366 , 0.993086169786 , -0.218080940779 , -0.0128914236508 , 6.12494282008 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17515 , 1366653878 , 1.30784939335 , -0.0232617703652 , 0.993084051615 , -0.222401964932 , -0.0170533997328 , 6.12540255196 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17516 , 1366653878 , 1.30763266962 , -0.0237837764853 , 0.992816427208 , -0.221859222858 , -0.0174687006195 , 6.12246904179 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17517 , 1366653878 , 1.3073525633 , -0.0244036751968 , 0.993011979586 , -0.227673873191 , -0.0167299469404 , 6.12422401871 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17518 , 1366653878 , 1.30700114907 , -0.0247980506661 , 0.993048509124 , -0.233617255235 , -0.0246309850027 , 6.12363121043 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17519 , 1366653878 , 1.30650219531 , -0.0256474654242 , 0.993082246237 , -0.236073262128 , -0.0156563148383 , 6.12455555891 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17520 , 1366653878 , 1.3060493188 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17521 , 1366653878 , 1.30583832402 , -0.0268513427813 , 0.993042713784 , -0.238964980195 , -0.0153100909643 , 6.12237262386 , 1339 , 1366653878 , 0.334982003806 , -0.021230780737 , 0.992668106803 , -0.214447501676 , -0.0132103177636 , 6.12520436894 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17522 , 1366653878 , 1.30537900976 , -0.027283256826 , 0.993187323891 , -0.237838711795 , -0.017376066884 , 6.12409527199 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17523 , 1366653878 , 1.30496836219 , -0.0278033333647 , 0.993349327106 , -0.23593184477 , -0.0250013877047 , 6.12308531089 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17524 , 1366653878 , 1.30444183788 , -0.028316003797 , 0.993497807278 , -0.232475841701 , -0.0139224402579 , 6.12531642525 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17525 , 1366653878 , 1.30404929125 , -0.0289475820081 , 0.993802969161 , -0.22806750804 , -0.0160780447065 , 6.1283217846 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17526 , 1366653878 , 1.30380191172 , -0.0296108783157 , 0.993837814611 , -0.220913776653 , -0.0157670361503 , 6.12413794749 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17527 , 1366653878 , 1.30349438102 , -0.0304223519838 , 0.994084986192 , -0.219186764707 , -0.0150401707713 , 6.12208822554 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17528 , 1366653878 , 1.30302506396 , -0.0308157108019 , 0.994554095154 , -0.209131587619 , -0.018119252765 , 6.12393904987 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17529 , 1366653878 , 1.30249732299 , -0.0309772228695 , 0.994999232596 , -0.194870010434 , -0.00992874876276 , 6.12760619894 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17530 , 1366653878 , 1.30184729845 , -0.0316894544769 , 0.995022494405 , -0.188528839516 , -0.0160658159883 , 6.12615729047 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17531 , 1366653878 , 1.30140118992 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 1340 , 1366653878 , 0.375770888101 , -0.0262576989566 , 0.992967770225 , -0.237408324799 , -0.0218004312424 , 6.12232557772 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17532 , 1366653878 , 1.3008162012 , -0.0327571831902 , 0.995788171183 , -0.171465549118 , -0.0131159775642 , 6.12421584971 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17533 , 1366653878 , 1.30001802458 , -0.0333597576811 , 0.995981637057 , -0.163993998656 , -0.0106529624888 , 6.12941819131 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17534 , 1366653878 , 1.29941777893 , -0.0338821177179 , 0.99637013574 , -0.160139891846 , -0.0105827742389 , 6.1275872777 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17535 , 1366653878 , 1.2985695118 , -0.0345884284375 , 0.996543138199 , -0.156964041743 , -0.00855019100105 , 6.12942181002 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17536 , 1366653878 , 1.29771818488 , -0.0349409971451 , 0.996829493462 , -0.147384053113 , -0.0112881402179 , 6.13062052596 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17537 , 1366653878 , 1.29693479294 , -0.0355608514812 , 0.997260735907 , -0.142911228518 , -0.00585277102772 , 6.13024719335 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17538 , 1366653878 , 1.29594032166 , -0.0359840393344 , 0.997238531182 , -0.13579748215 , -0.011688151328 , 6.12955686226 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17539 , 1366653878 , 1.29506394654 , -0.0369085301219 , 0.997840306911 , -0.139691349312 , -0.0194913120532 , 6.12604920176 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17540 , 1366653878 , 1.29377196057 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 1341 , 1366653878 , 0.394943424648 , -0.0321391069174 , 0.995600613791 , -0.180213901698 , -0.0176320210429 , 6.12631558203 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17541 , 1366653878 , 1.29262467359 , -0.0378237690682 , 0.998100126719 , -0.133218200976 , -0.020234835309 , 6.12694504119 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17542 , 1366653878 , 1.29157942709 , -0.0383329879864 , 0.998493308232 , -0.132840043935 , -0.0181289793977 , 6.12801708201 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17543 , 1366653878 , 1.29016318404 , -0.039104284486 , 0.998363479885 , -0.137617536913 , -0.022569217577 , 6.12842075742 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17544 , 1366653878 , 1.28871919579 , -0.0394071462081 , 0.998661909121 , -0.131427758152 , -0.0168898584903 , 6.13057384345 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17545 , 1366653878 , 1.28756023602 , -0.0399362384969 , 0.999028083997 , -0.131395600021 , -0.0237231031461 , 6.12874806384 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17546 , 1366653878 , 1.28603800733 , -0.0407319173007 , 0.99889485184 , -0.133082717488 , -0.0207174628927 , 6.12845725411 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17547 , 1366653878 , 1.28443399955 , -0.0411702811494 , 0.998624777644 , -0.136235571211 , -0.0141099125695 , 6.13088878031 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17548 , 1366653878 , 1.28303426546 , -0.0418299774376 , 0.998898383093 , -0.141802728381 , -0.0260156945003 , 6.12515071295 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17549 , 1366653878 , 1.2813525352 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 1342 , 1366653878 , 0.45125539002 , -0.0373288523378 , 0.9981524933 , -0.13127163 , -0.0194808141322 , 6.12915960552 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17550 , 1366653878 , 1.27988048642 , -0.0429006732331 , 0.999337639756 , -0.143541310812 , -0.0284878771949 , 6.12710670539 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17551 , 1366653878 , 1.27825048472 , -0.0433822451824 , 0.99914325921 , -0.141465580476 , -0.0240332990748 , 6.12722793516 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17552 , 1366653878 , 1.27669221942 , -0.0439876661142 , 0.999268884586 , -0.143834866676 , -0.0263713916525 , 6.12584041438 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17553 , 1366653878 , 1.2751227154 , -0.0444856598983 , 0.999358426869 , -0.144678108609 , -0.027382664309 , 6.12497816548 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17554 , 1366653878 , 1.27364952024 , -0.0454030802518 , 0.999196098712 , -0.151827083916 , -0.028777850672 , 6.12248681002 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17555 , 1366653878 , 1.27178575759 , -0.0453778514418 , 0.999658344618 , -0.143322318111 , -0.0318559752814 , 6.12459433988 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17556 , 1366653878 , 1.27002655275 , -0.0462751858343 , 0.999372463373 , -0.146353543363 , -0.0272118290093 , 6.12458675508 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17557 , 1366653878 , 1.26846378283 , -0.0465664380981 , 0.999598844501 , -0.144421472542 , -0.0280750190247 , 6.1252160868 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17558 , 1366653878 , 1.26678795879 , -0.0472023137828 , 0.999668115613 , -0.147293485667 , -0.0280040974252 , 6.12600386797 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17559 , 1366653878 , 1.26511377903 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 1343 , 1366653878 , 0.473095706205 , -0.0423039482657 , 0.999135735475 , -0.141859597275 , -0.0233646537875 , 6.12808074769 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17560 , 1366653878 , 1.26348448454 , -0.0483662000002 , 0.99996903028 , -0.147568142701 , -0.0361587408047 , 6.11765733171 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17561 , 1366653878 , 1.26152732048 , -0.0488513982834 , 0.999764159932 , -0.146986745916 , -0.0272929991464 , 6.12429140772 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17562 , 1366653878 , 1.2598013833 , -0.0495278329985 , 0.999854503846 , -0.146696711163 , -0.0291606012808 , 6.12234498574 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17563 , 1366653878 , 1.25774213707 , -0.0499091167659 , 1.0001596294 , -0.140233393808 , -0.0273428725043 , 6.12355867257 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17564 , 1366653878 , 1.25576230232 , -0.0504993763264 , 0.999747704838 , -0.152217802883 , -0.029493588267 , 6.1228315668 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17565 , 1366653878 , 1.2539681781 , -0.051086255054 , 0.999641417039 , -0.156170008951 , -0.0334216026432 , 6.11661203764 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17566 , 1366653878 , 1.25161976483 , -0.0514257964458 , 0.999753309224 , -0.155566218533 , -0.0296663040447 , 6.12310069491 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17567 , 1366653878 , 1.2497218053 , -0.0521326179126 , 0.999827970428 , -0.159823716773 , -0.0314647815729 , 6.12098608385 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17568 , 1366653878 , 1.24748344658 , -0.0522908124297 , 0.999693107257 , -0.163580752379 , -0.034054763663 , 6.12272878274 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17569 , 1366653878 , 1.2453204953 , -0.0531601902655 , 0.999558166834 , -0.166155713228 , -0.0323729122595 , 6.11999976782 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17570 , 1366653878 , 1.24331445359 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 1344 , 1366653878 , 0.443081162909 , -0.0478887276988 , 0.999695538405 , -0.145135966579 , -0.0280910920949 , 6.12269196149 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17571 , 1366653878 , 1.24090614071 , -0.0538800495798 , 0.99929207943 , -0.168625906538 , -0.0253718659494 , 6.11921537362 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17572 , 1366653878 , 1.23867624913 , -0.0546297870514 , 0.999118548476 , -0.171316923539 , -0.0297992924442 , 6.11795408739 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17573 , 1366653878 , 1.23629672501 , -0.0550488447752 , 0.999115807541 , -0.174604296069 , -0.0298360132546 , 6.11677644833 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17574 , 1366653878 , 1.23403889139 , -0.0555820862718 , 0.998868567507 , -0.178779001122 , -0.0283395474581 , 6.11738284053 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17575 , 1366653878 , 1.23161273912 , -0.0561624109264 , 0.998714442614 , -0.178131039514 , -0.0262557611389 , 6.11643433148 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17576 , 1366653878 , 1.22953149674 , -0.0567319684609 , 0.998775219163 , -0.184324785399 , -0.0330181681224 , 6.11424913745 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17577 , 1366653878 , 1.22694118793 , -0.0570507327495 , 0.998697924254 , -0.180725924914 , -0.0319057658665 , 6.11500849257 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17578 , 1366653878 , 1.22452084655 , -0.0575005511187 , 0.998660118192 , -0.180521281701 , -0.0327400602579 , 6.11508642132 , 1345 , 1366653878 , 0.344257359187 , -0.0537508834018 , 0.999215011357 , -0.170631760609 , -0.028449378897 , 6.11590892784 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17579 , 1366653879 , 1.22214591451 , -0.0579768620384 , 0.998441703445 , -0.182682004066 , -0.0319133175677 , 6.11464133645 , 1346 , 1366653878 , 0.331879312014 , -0.0570507327495 , 0.998697924254 , -0.180725924914 , -0.0319057658665 , 6.11500849257 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17580 , 1366653879 , 1.21937649508 , -0.0585770109131 , 0.997988156972 , -0.183830385921 , -0.0284175925297 , 6.11689103856 , 1346 , 1366653878 , 0.331879312014 , -0.0570507327495 , 0.998697924254 , -0.180725924914 , -0.0319057658665 , 6.11500849257 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
17581 , 1366653879 , 1.21714612539 , -0.0591249506053 , 0.998217747816 , -0.18720837041 , -0.0331621634009 , 6.11099055573 , 1346 , 1366653878 , 0.331879312014 , -0.0570507327495 , 0.998697924254 , -0.180725924914 , -0.0319057658665 , 6.11500849257 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
